,fuelType_Clusters,tripsTaken_Clusters,dailyRate_Clusters,vehicleMake_Clusters,vehicleType_Clusters,vehicleAge_Clusters
3572,0,0,3,3,0,0
3573,0,0,3,3,0,0
3574,3,3,1,1,0,4
3575,0,3,3,3,0,0
3576,0,0,1,3,0,0
3577,4,0,3,3,1,4
3578,0,0,1,3,0,0
3579,0,3,1,2,0,1
3580,4,3,1,4,1,1
3581,3,3,3,3,1,1
3582,0,3,1,3,0,1
3583,0,3,3,2,1,3
3584,2,2,1,1,0,4
3585,0,0,1,3,1,4
3586,4,3,1,1,0,0
3587,4,3,1,1,0,0
3588,0,3,3,2,0,1
3589,1,0,1,3,0,3
3590,0,2,1,1,0,4
3591,0,0,3,3,0,3
3592,0,0,1,2,2,3
3593,0,0,3,4,1,0
3594,1,0,3,1,0,3
3595,0,2,3,3,1,0
3596,0,0,1,4,0,0
3597,0,0,0,0,0,2
3598,0,3,3,2,0,3
3599,0,2,3,2,0,0
3600,0,3,3,3,1,0
3601,1,0,3,1,0,3
3602,0,0,3,4,0,0
3603,1,0,3,1,0,3
3604,1,3,3,1,0,3
3605,1,0,3,1,0,3
3606,1,3,3,1,0,3
3607,3,0,1,3,4,0
3608,0,0,3,3,0,0
3609,0,0,3,2,1,3
3610,0,0,3,3,1,0
3611,0,3,1,2,2,3
3612,0,2,1,4,1,3
3613,0,0,1,1,1,4
3614,0,0,1,2,1,3
3615,0,0,3,4,1,3
3616,0,3,1,4,1,3
3617,0,0,3,1,3,3
3618,0,0,3,2,0,3
3619,0,0,3,4,1,3
3620,0,3,3,4,1,3
3621,0,3,1,4,1,3
3622,1,0,3,1,0,3
3623,0,2,1,4,1,3
3624,0,0,1,1,0,3
3625,0,2,1,3,0,3
3626,0,2,1,0,1,3
3627,0,3,1,3,1,3
3628,0,0,3,0,0,3
3629,0,0,1,4,0,0
3630,0,2,1,1,0,3
3631,0,0,3,0,0,3
3632,3,0,3,3,4,1
3633,0,0,3,2,3,3
3634,0,3,1,1,0,3
3635,0,0,1,1,0,4
3636,2,0,1,4,4,4
3637,0,1,1,1,0,1
3638,0,3,0,2,1,3
3639,3,0,1,1,4,1
3640,0,0,1,0,0,4
3641,1,0,3,1,0,3
3642,0,1,1,3,0,0
3643,0,0,1,0,1,1
3644,0,2,1,2,1,3
3645,0,2,1,3,1,0
3646,3,0,1,0,2,4
3647,0,0,1,4,1,0
3648,0,0,1,1,1,3
3649,1,3,0,1,1,3
3650,0,3,1,2,0,0
3651,1,3,3,1,0,3
3652,0,2,1,4,1,3
3653,0,3,1,1,1,0
3654,0,2,1,4,1,0
3655,0,1,3,2,0,4
3656,1,0,3,1,0,3
3657,0,0,0,3,0,3
3658,0,0,1,4,1,3
3659,0,0,1,2,0,0
3660,0,2,3,1,1,3
3661,0,0,1,2,0,0
3662,0,3,3,3,0,4
3663,0,2,1,3,0,4
3664,0,0,3,4,0,0
3665,0,0,1,2,0,4
3666,0,2,1,1,0,1
3667,2,2,1,0,0,3
3668,0,0,3,2,1,0
3669,0,3,1,3,0,1
3670,0,3,0,3,0,1
3671,1,0,3,1,0,3
3672,0,2,1,4,1,0
3673,2,0,1,1,0,3
3674,0,0,3,1,0,0
3675,0,3,1,3,1,3
3676,1,0,3,1,4,3
3677,0,3,1,2,0,3
3678,0,0,1,0,0,3
3679,1,0,3,1,0,0
3680,0,2,0,3,0,1
3681,0,0,3,3,0,0
3682,2,0,0,2,0,0
3683,0,3,1,0,1,3
3684,0,3,1,1,1,3
3685,1,0,3,1,0,3
3686,1,2,3,1,0,3
3687,0,0,3,2,1,0
3688,0,0,1,1,1,3
3689,0,2,1,1,1,0
3690,0,2,1,2,0,0
3691,3,3,1,0,2,1
3692,0,0,1,2,0,4
3693,3,3,1,0,4,3
3694,0,0,1,4,1,3
3695,0,0,1,2,0,3
3696,0,0,3,2,1,3
3697,0,0,1,2,1,1
3698,4,3,1,2,0,4
3699,0,0,1,0,2,1
3700,0,3,1,2,0,0
3701,0,0,1,1,0,0
3702,0,0,1,0,1,1
3703,0,0,3,4,1,3
3704,0,1,1,2,0,1
3705,0,0,1,4,1,0
3706,0,3,1,0,3,4
3707,0,0,1,4,1,4
3708,3,0,1,4,1,3
3709,0,3,1,0,0,4
3710,0,0,1,2,0,3
3711,0,3,1,4,0,4
3712,0,3,1,0,0,3
3713,0,3,1,0,0,3
3714,0,0,1,2,0,3
3715,3,0,1,3,1,1
3716,0,0,1,2,0,1
3717,3,2,1,1,1,1
3718,3,3,1,0,1,1
3719,3,0,1,0,4,0
3720,0,0,0,4,0,1
3721,0,0,1,0,2,4
3722,0,0,0,0,3,3
3723,0,0,1,0,1,0
3724,0,2,1,0,0,4
3725,0,0,2,0,0,2
3726,0,0,3,4,1,4
3727,2,2,1,1,0,0
3728,0,0,1,1,0,2
3729,0,0,3,4,1,4
3730,3,0,1,4,4,4
3731,0,0,1,2,0,0
3732,0,3,1,4,1,0
3733,1,2,0,1,1,0
3734,1,0,3,1,0,3
3735,3,0,1,3,1,3
3736,0,3,1,3,0,3
3737,3,0,1,3,4,3
3738,0,0,1,3,0,4
3739,0,0,1,3,0,3
3740,0,0,1,3,0,3
3741,0,1,1,0,1,4
3742,2,2,1,0,0,1
3743,0,1,1,0,0,0
3744,1,0,0,1,0,3
3745,0,3,1,4,1,4
3746,0,1,1,1,0,0
3747,3,2,1,3,4,1
3748,3,2,1,3,4,0
3749,3,1,1,1,4,0
3750,3,2,1,1,4,4
3751,3,2,1,0,4,4
3752,0,3,1,1,1,0
3753,0,3,1,4,0,0
3754,0,2,1,0,0,0
3755,0,0,1,2,0,4
3756,1,0,3,1,0,0
3757,0,0,0,3,1,0
3758,1,0,0,1,1,3
3759,0,0,1,1,0,0
3760,0,2,1,4,1,0
3761,1,0,3,1,1,0
3762,1,0,3,1,0,0
3763,0,0,1,4,2,0
3764,0,0,3,4,1,3
3765,0,3,3,2,1,0
3766,0,0,1,2,0,4
3767,0,0,0,2,1,0
3768,1,0,3,1,0,3
3769,0,0,0,3,0,2
3770,0,0,1,4,1,0
3771,0,2,1,0,1,4
3772,0,1,1,0,0,4
3773,0,0,3,4,1,3
3774,3,0,1,4,4,3
3775,0,3,0,3,0,0
3776,0,0,1,2,1,1
3777,0,0,3,2,1,0
3778,0,0,1,2,1,4
3779,0,0,1,0,1,1
3780,2,0,1,4,0,4
3781,0,0,3,2,2,4
3782,3,0,1,1,4,3
3783,1,0,0,1,1,3
3784,1,0,0,1,0,3
3785,0,3,3,0,1,1
3786,0,0,1,4,0,4
3787,0,0,1,1,1,4
3788,0,0,0,3,1,4
3789,0,0,0,3,1,3
3790,1,0,3,1,0,3
3791,0,0,3,3,0,0
3792,0,0,3,2,0,3
3793,0,2,3,4,1,3
3794,0,0,3,0,1,0
3795,0,0,3,4,1,3
3796,0,3,3,2,1,3
3797,0,0,3,3,0,0
3798,1,0,3,1,0,3
3799,0,0,3,2,0,1
3800,1,0,0,1,0,3
3801,0,0,1,2,0,1
3802,2,3,1,1,0,4
3803,0,0,3,4,1,0
3804,0,0,3,0,1,3
3805,3,0,1,1,4,4
3806,0,3,1,2,2,0
3807,0,0,1,3,0,3
3808,0,0,1,1,1,3
3809,0,0,1,4,1,3
3810,0,0,3,3,0,3
3811,2,1,1,1,0,1
3812,0,0,1,0,0,4
3813,0,3,3,3,0,0
3814,0,0,3,3,1,0
3815,0,3,1,2,1,0
3816,0,1,1,1,0,0
3817,0,0,3,4,1,3
3818,0,0,1,2,2,4
3819,3,0,1,2,2,3
3820,0,0,1,4,1,3
3821,0,2,1,4,0,4
3822,1,3,3,1,0,0
3823,0,0,1,2,2,3
3824,1,3,3,1,0,3
3825,1,3,3,1,0,3
3826,0,0,1,4,0,0
3827,2,0,1,1,0,1
3828,0,0,1,2,0,4
3829,0,0,1,1,0,0
3830,0,0,3,2,1,3
3831,0,1,1,4,0,0
3832,0,0,3,0,1,0
3833,0,0,3,3,0,3
3834,0,0,3,3,0,0
3835,0,3,1,0,0,3
3836,0,3,1,0,0,3
3837,0,3,1,0,0,3
3838,0,0,1,2,1,0
3839,0,3,1,0,0,3
3840,0,3,1,0,0,3
3841,0,0,1,1,1,3
3842,0,0,1,3,3,0
3843,0,0,0,2,0,3
3844,0,0,4,3,0,3
3845,0,0,3,0,0,3
3846,0,0,3,2,0,3
3847,0,0,3,2,0,0
3848,0,0,0,2,1,0
3849,0,0,2,3,0,1
3850,0,0,3,4,0,0
3851,0,0,2,2,0,4
3852,0,0,0,1,3,4
3853,0,3,1,0,0,0
3854,0,0,3,2,2,3
3855,3,0,3,1,1,0
3856,0,2,3,3,0,4
3857,0,0,1,0,0,4
3858,0,0,3,3,0,0
3859,0,3,1,0,0,3
3860,1,0,3,1,0,0
3861,0,2,1,2,0,3
3862,1,3,1,1,0,4
3863,2,1,3,2,0,0
3864,0,3,1,0,0,3
3865,0,0,3,3,0,0
3866,0,3,3,2,0,4
3867,0,2,1,0,0,4
3868,1,0,1,1,0,3
3869,0,0,3,3,0,0
3870,0,2,3,3,0,0
3871,2,3,3,3,0,4
3872,0,0,0,3,0,4
3873,0,2,1,2,2,0
3874,0,3,1,2,0,4
3875,3,3,1,2,0,4
3876,1,0,3,1,1,0
3877,4,0,1,2,1,4
3878,3,2,1,1,4,0
3879,0,3,1,4,3,3
3880,0,1,1,0,0,4
3881,0,4,1,1,0,4
3882,1,0,3,1,0,0
3883,0,3,3,2,0,3
3884,2,3,1,2,0,4
3885,0,3,1,0,0,0
3886,0,0,3,3,0,4
3887,0,3,1,1,0,0
3888,0,3,1,3,0,1
3889,0,3,1,2,1,3
3890,1,0,3,1,0,3
3891,1,2,1,1,0,4
3892,2,3,1,2,0,3
3893,0,0,1,2,0,1
3894,0,0,1,3,0,0
3895,0,2,1,3,1,0
3896,0,0,3,2,0,0
3897,0,0,1,2,2,3
3898,0,3,3,2,0,3
3899,0,3,1,3,1,0
3900,0,0,3,3,0,0
3901,2,3,1,0,0,3
3902,0,1,1,0,0,0
3903,0,2,1,1,2,4
3904,0,0,1,2,0,0
3905,3,1,1,1,1,0
3906,0,3,3,3,0,0
3907,1,3,3,1,0,3
3908,1,3,3,1,0,0
3909,0,0,1,2,1,0
3910,1,0,3,1,0,0
3911,0,0,1,2,1,3
3912,4,3,3,2,1,0
3913,3,3,1,3,4,3
3914,0,0,1,2,1,3
3915,1,1,1,1,0,3
3916,1,1,0,1,1,0
3917,0,0,3,3,0,0
3918,2,3,1,1,0,4
3919,1,3,3,1,0,3
3920,0,4,1,3,0,0
3921,3,3,1,3,1,3
3922,0,0,1,3,1,1
3923,1,0,3,1,0,3
3924,0,0,1,1,0,0
3925,4,0,3,2,0,0
3926,2,0,3,2,1,0
3927,1,3,3,1,0,3
3928,0,3,1,0,0,3
3929,0,3,1,4,0,1
3930,0,3,1,2,0,1
3931,0,0,1,3,0,1
3932,0,2,3,3,0,0
3933,0,2,0,3,0,1
3934,0,0,1,2,0,0
3935,1,0,3,1,0,3
3936,0,2,1,2,0,3
3937,0,0,3,3,0,1
3938,0,3,1,2,0,0
3939,0,0,0,2,0,0
3940,1,2,3,1,0,3
3941,0,3,3,2,0,1
3942,1,1,0,1,0,0
3943,0,0,3,2,1,0
3944,0,0,1,1,0,3
3945,0,3,1,4,0,0
3946,0,0,1,2,0,1
3947,0,3,1,2,1,3
3948,0,3,1,2,0,3
3949,1,3,0,1,1,3
3950,0,3,3,2,0,0
3951,0,3,1,3,1,0
3952,0,3,1,1,1,4
3953,1,0,3,1,0,0
3954,0,0,1,1,1,3
3955,2,1,1,1,0,1
3956,1,2,0,1,1,0
3957,0,0,3,2,0,0
3958,0,3,1,1,2,4
3959,0,0,1,2,1,3
3960,0,0,1,4,0,4
3961,0,0,1,1,0,0
3962,3,0,1,1,4,3
3963,0,2,1,2,0,0
3964,3,0,1,1,0,3
3965,0,0,1,0,0,0
3966,0,0,1,2,1,3
3967,0,2,3,4,1,3
3968,3,0,1,2,4,4
3969,0,3,1,4,0,0
3970,0,0,3,4,3,3
3971,4,3,3,2,1,4
3972,4,0,3,3,3,0
3973,0,0,3,2,0,4
3974,0,0,1,2,1,0
3975,2,2,1,1,0,4
3976,1,3,3,1,0,3
3977,0,0,1,4,1,1
3978,0,3,3,3,1,3
3979,1,0,3,1,0,3
3980,0,0,1,0,0,0
3981,0,0,1,4,1,3
3982,0,3,1,2,0,1
3983,1,2,0,1,1,3
3984,1,0,3,1,0,0
3985,0,0,1,1,3,1
3986,0,0,1,2,3,3
3987,0,0,1,2,0,3
3988,2,0,1,1,0,0
3989,3,0,1,1,3,1
3990,2,0,3,4,0,0
3991,0,0,1,4,0,0
3992,3,0,1,0,4,4
3993,0,0,1,0,0,4
3994,0,3,1,2,0,0
3995,2,3,1,0,0,4
3996,0,2,3,2,0,3
3997,1,0,4,1,1,3
3998,4,0,1,3,3,0
3999,0,2,1,0,0,3
4000,0,0,1,2,0,4
4001,0,0,3,0,1,3
4002,0,1,3,3,0,1
4003,0,0,1,2,1,3
4004,0,0,0,3,0,0
4005,0,0,1,2,2,0
4006,0,0,1,0,0,3
4007,2,0,1,4,1,3
4008,0,0,1,2,0,4
4009,0,0,1,1,1,0
4010,0,0,3,2,1,3
4011,0,3,1,0,0,3
4012,3,3,1,2,0,1
4013,0,0,1,2,0,4
4014,0,0,1,2,1,4
4015,3,3,1,3,1,1
4016,1,0,3,1,0,3
4017,2,3,1,1,0,4
4018,0,0,1,4,1,1
4019,3,3,1,1,3,4
4020,1,0,1,1,0,3
4021,0,0,1,2,1,3
4022,0,3,1,4,2,3
4023,4,0,3,3,3,3
4024,0,0,1,0,2,4
4025,1,0,0,1,0,3
4026,0,3,3,2,1,0
4027,2,0,1,4,0,0
4028,2,0,1,0,0,3
4029,0,0,3,2,1,4
4030,1,0,3,1,0,3
4031,2,0,1,1,0,0
4032,1,3,3,1,0,0
4033,0,0,1,4,1,3
4034,0,3,1,4,1,3
4035,0,2,0,2,0,1
4036,0,3,1,4,1,0
4037,3,3,1,4,1,4
4038,1,2,3,1,0,3
4039,1,0,3,1,0,3
4040,0,2,1,2,0,0
4041,0,4,1,2,0,4
4042,0,2,1,2,1,3
4043,0,4,1,1,0,4
4044,0,3,1,4,0,3
4045,0,3,1,2,1,3
4046,3,3,1,0,1,3
4047,0,0,1,0,0,4
4048,1,0,3,1,0,3
4049,1,3,3,1,0,3
4050,2,0,1,1,4,3
4051,0,3,1,3,0,0
4052,1,3,3,1,0,3
4053,1,0,3,1,0,3
4054,0,3,0,3,0,4
4055,0,0,3,0,3,3
4056,1,0,3,1,1,3
4057,0,3,1,2,0,0
4058,0,2,3,4,0,0
4059,1,2,3,1,0,3
4060,0,3,3,3,0,4
4061,1,3,0,1,1,0
4062,0,3,1,3,0,4
4063,1,0,0,1,0,3
4064,3,3,1,2,4,4
4065,3,0,1,0,3,1
4066,0,0,1,0,0,0
4067,0,3,1,0,0,0
4068,0,1,3,2,0,4
4069,0,0,1,4,0,0
4070,0,3,1,1,2,1
4071,0,0,3,3,1,0
4072,0,3,1,1,0,4
4073,0,2,3,2,0,3
4074,0,0,1,2,1,4
4075,0,0,1,2,0,4
4076,1,0,3,1,0,3
4077,3,0,1,3,4,4
4078,3,0,1,0,1,1
4079,3,3,1,0,4,0
4080,3,0,1,0,4,4
4081,0,3,1,2,0,4
4082,0,0,1,2,0,4
4083,0,3,1,0,0,4
4084,2,2,1,1,0,4
4085,0,0,3,3,0,0
4086,0,3,1,1,0,1
4087,0,0,1,1,0,4
4088,0,0,1,2,1,1
4089,0,0,1,1,0,3
4090,0,0,1,0,0,0
4091,3,3,1,1,1,1
4092,0,0,1,1,0,0
4093,0,0,3,1,1,0
4094,0,0,1,2,0,0
4095,0,3,1,1,0,0
4096,3,0,1,0,4,4
4097,0,0,1,4,0,0
4098,0,0,1,2,2,4
4099,3,2,1,3,1,4
4100,0,0,1,1,1,4
4101,3,0,1,2,4,1
4102,0,2,1,4,1,4
4103,3,0,1,1,4,4
4104,3,0,1,0,1,4
4105,0,0,1,2,1,0
4106,0,0,1,1,0,4
4107,0,0,1,0,0,4
4108,0,0,1,3,1,4
4109,3,0,1,0,4,4
4110,0,0,1,1,1,3
4111,3,0,1,4,4,4
4112,0,0,3,2,1,0
4113,0,0,1,1,0,1
4114,0,2,1,4,0,4
4115,0,3,1,0,0,1
4116,0,3,1,1,0,1
4117,0,0,1,1,0,0
4118,0,0,1,1,0,1
4119,0,0,1,3,0,1
4120,3,0,1,3,1,1
4121,0,0,1,4,1,0
4122,0,0,0,4,1,0
4123,0,1,1,1,0,0
4124,0,2,1,2,0,4
4125,0,1,1,1,0,1
4126,0,1,1,3,0,3
4127,0,1,1,3,0,3
4128,0,1,1,3,0,3
4129,0,1,1,0,0,0
4130,1,2,3,1,0,3
4131,0,0,1,2,1,4
4132,0,3,1,0,0,0
4133,0,3,1,3,2,0
4134,0,2,1,3,3,0
4135,0,2,1,3,1,0
4136,0,0,1,4,1,3
4137,0,3,1,4,1,3
4138,0,2,1,0,0,4
4139,0,0,3,1,1,3
4140,0,0,1,1,0,0
4141,0,0,1,4,1,0
4142,0,0,0,3,0,0
4143,0,0,1,4,1,3
4144,3,0,1,3,4,3
4145,0,0,0,2,0,0
4146,1,2,3,1,0,3
4147,1,0,3,1,0,3
4148,0,3,1,3,1,0
4149,4,3,3,2,1,0
4150,1,0,3,1,1,3
4151,1,3,0,1,0,3
4152,0,0,3,4,1,3
4153,0,0,0,2,0,0
4154,0,3,1,0,0,0
4155,0,0,1,1,0,0
4156,0,3,1,3,0,0
4157,2,0,3,1,0,3
4158,0,0,3,3,0,3
4159,0,0,0,0,0,3
4160,0,0,1,1,0,0
4161,0,1,1,3,0,4
4162,0,0,1,2,0,3
4163,2,0,1,0,0,3
4164,1,3,3,1,0,3
4165,0,0,1,3,3,0
4166,0,2,3,2,0,3
4167,0,0,1,2,1,4
4168,0,4,1,1,1,0
4169,1,1,1,1,0,3
4170,0,0,1,4,1,3
4171,0,0,1,3,0,0
4172,0,1,1,0,1,0
4173,0,0,3,3,1,0
4174,0,4,1,3,0,0
4175,2,1,1,1,0,4
4176,0,0,1,1,1,4
4177,0,0,1,2,0,3
4178,0,2,1,1,0,0
4179,1,0,3,1,0,3
4180,0,3,1,1,0,3
4181,1,0,3,1,1,3
4182,0,2,3,3,1,3
4183,0,0,0,3,0,0
4184,1,0,0,1,1,0
4185,0,2,3,4,1,4
4186,3,4,1,0,4,4
4187,0,0,1,4,1,4
4188,0,3,3,3,1,3
4189,1,0,3,1,1,3
4190,2,0,1,1,0,4
4191,0,0,1,2,0,3
4192,0,3,1,4,3,3
4193,0,0,3,3,1,3
4194,2,0,1,1,0,4
4195,0,2,1,1,0,4
4196,0,0,1,4,0,4
4197,0,0,3,1,3,3
4198,0,3,3,4,1,0
4199,0,3,0,4,1,3
4200,0,3,3,0,3,3
4201,2,0,1,1,0,4
4202,0,3,3,0,1,3
4203,3,3,3,1,1,1
4204,0,3,1,4,0,0
4205,0,3,1,4,1,3
4206,0,0,4,2,0,0
4207,2,3,1,1,4,0
4208,0,3,3,2,0,1
4209,0,0,1,2,0,4
4210,0,2,1,3,0,4
4211,0,0,3,2,1,3
4212,0,2,1,3,0,4
4213,3,1,1,1,4,4
4214,0,3,3,3,0,0
4215,0,2,1,0,3,1
4216,0,0,4,3,1,1
4217,0,0,1,1,1,3
4218,2,3,1,1,0,3
4219,3,1,1,2,2,1
4220,0,0,1,4,0,0
4221,0,3,1,1,2,3
4222,0,3,1,3,0,4
4223,0,0,1,3,0,0
4224,0,0,1,1,0,3
4225,3,1,1,0,4,1
4226,0,0,1,0,2,4
4227,0,0,1,2,0,1
4228,3,4,1,3,4,1
4229,0,0,3,3,1,4
4230,2,4,1,4,0,4
4231,2,0,1,1,1,3
4232,3,0,3,4,1,1
4233,0,3,3,4,1,3
4234,0,0,3,3,0,4
4235,4,0,1,2,3,1
4236,2,3,1,1,0,0
4237,2,2,1,1,0,4
4238,0,3,1,0,3,1
4239,3,0,1,1,4,1
4240,0,0,1,0,1,3
4241,0,0,1,3,0,4
4242,0,0,1,0,0,1
4243,0,0,3,2,1,3
4244,0,0,1,1,1,4
4245,0,0,1,2,2,3
4246,0,3,3,3,0,1
4247,0,3,1,3,0,0
4248,1,0,1,1,0,3
4249,0,0,3,2,0,0
4250,0,3,1,2,0,0
4251,0,0,1,1,0,0
4252,2,3,1,2,3,4
4253,2,3,0,2,0,3
4254,1,1,3,1,0,4
4255,3,0,3,4,1,3
4256,0,2,1,2,1,4
4257,0,0,1,0,0,3
4258,0,0,3,4,1,3
4259,1,0,3,1,4,3
4260,0,2,3,3,0,0
4261,0,0,1,2,1,3
4262,0,0,1,1,0,4
4263,0,0,1,3,1,0
4264,0,0,3,2,1,0
4265,0,0,1,1,0,4
4266,0,0,1,0,0,4
4267,0,3,3,1,1,3
4268,0,3,1,4,1,4
4269,0,0,1,2,1,0
4270,0,2,3,2,0,0
4271,0,0,1,2,1,4
4272,0,0,1,2,0,0
4273,0,0,3,2,0,0
4274,0,0,1,2,1,0
4275,0,0,1,4,1,0
4276,0,3,1,1,1,3
4277,2,0,0,2,0,3
4278,0,2,1,0,0,3
4279,3,0,1,2,1,4
4280,0,0,1,2,3,4
4281,3,3,1,2,2,4
4282,0,3,1,2,2,0
4283,3,0,1,1,4,3
4284,0,0,1,0,1,1
4285,0,2,1,0,0,0
4286,3,2,1,3,1,1
4287,0,0,1,4,0,1
4288,0,3,1,4,2,0
4289,0,0,1,4,0,4
4290,0,0,1,1,0,0
4291,0,2,1,3,0,0
4292,3,3,1,0,4,4
4293,0,0,1,0,1,3
4294,0,3,1,0,0,0
4295,0,3,1,0,0,0
4296,0,3,1,2,1,0
4297,0,2,1,1,1,3
4298,0,0,1,4,0,4
4299,0,0,1,0,0,0
4300,0,2,1,0,0,3
4301,0,2,1,0,0,3
4302,0,0,1,3,0,0
4303,0,0,1,3,0,4
4304,0,3,1,1,0,0
4305,0,0,1,4,0,4
4306,0,3,1,4,0,3
4307,0,3,1,3,1,0
4308,3,0,1,4,1,0
4309,0,3,1,0,0,1
4310,3,0,1,3,4,1
4311,0,0,1,0,0,3
4312,3,0,1,3,0,3
4313,0,0,1,3,0,0
4314,0,0,1,0,0,4
4315,0,2,1,0,0,3
4316,0,3,1,0,0,0
4317,3,0,1,2,4,1
4318,0,2,3,2,0,0
4319,1,3,1,1,0,4
4320,0,3,3,4,0,3
4321,0,4,3,3,0,0
4322,0,0,1,3,0,0
4323,0,1,1,0,0,1
4324,2,0,1,2,0,4
4325,0,1,3,2,0,1
4326,0,1,0,3,0,4
4327,3,2,3,4,1,4
4328,0,1,3,0,0,0
4329,0,2,3,2,0,4
4330,2,0,1,0,4,0
4331,1,0,3,1,4,0
4332,0,2,1,2,0,4
4333,0,4,3,2,0,1
4334,1,2,3,1,1,0
4335,0,3,1,1,0,3
4336,1,0,3,1,0,0
4337,0,1,1,2,0,4
4338,3,3,1,3,4,0
4339,0,3,0,3,0,0
4340,0,3,1,1,0,4
4341,0,1,1,2,0,0
4342,0,2,3,2,0,4
4343,0,1,0,3,0,0
4344,0,1,0,3,0,4
4345,0,0,1,4,0,1
4346,0,1,0,3,0,0
4347,1,2,3,1,0,3
4348,0,1,3,4,1,4
4349,0,0,3,3,0,0
4350,1,2,1,1,0,3
4351,1,2,3,1,0,3
4352,0,1,3,4,1,0
4353,2,1,1,0,0,1
4354,3,0,1,1,0,1
4355,1,4,3,1,0,0
4356,0,3,3,4,1,0
4357,0,2,1,0,0,1
4358,1,2,1,1,0,0
4359,1,3,3,1,4,4
4360,0,0,3,4,1,0
4361,0,3,0,3,1,0
4362,0,0,3,1,1,3
4363,0,2,0,3,1,0
4364,0,1,0,3,1,0
4365,0,0,1,3,0,4
4366,0,3,0,3,1,0
4367,0,3,0,3,1,0
4368,0,3,4,2,0,1
4369,2,0,1,0,0,0
4370,0,3,3,3,0,3
4371,0,3,0,3,1,0
4372,3,3,1,1,4,0
4373,2,2,3,1,0,0
4374,0,0,1,3,1,0
4375,1,3,0,1,1,0
4376,2,2,1,1,0,0
4377,0,0,1,2,1,0
4378,1,1,3,1,0,0
4379,0,3,0,4,0,3
4380,3,3,1,0,1,1
4381,0,3,0,3,0,4
4382,1,0,3,1,0,3
4383,0,0,1,0,2,0
4384,0,0,4,3,0,0
4385,0,0,3,2,0,3
4386,1,0,3,1,0,3
4387,3,3,1,2,2,0
4388,0,0,3,1,3,0
4389,0,0,4,0,0,4
4390,1,3,3,1,0,3
4391,0,0,1,4,1,0
4392,0,0,1,2,0,1
4393,0,0,3,4,1,1
4394,1,3,3,1,0,0
4395,0,0,1,0,2,1
4396,0,0,3,2,0,3
4397,0,3,1,4,1,0
4398,0,0,1,3,0,0
4399,1,0,1,1,0,0
4400,1,0,3,1,0,4
4401,0,0,1,3,0,3
4402,0,0,3,2,0,3
4403,0,3,3,4,1,3
4404,0,0,3,3,0,0
4405,1,0,1,2,0,0
4406,3,0,3,2,1,3
4407,0,3,1,2,1,4
4408,1,0,3,1,0,3
4409,2,0,1,1,0,0
4410,2,2,1,1,0,0
4411,1,3,3,1,0,3
4412,1,0,3,1,0,3
4413,0,3,1,1,1,0
4414,0,0,3,3,0,4
4415,1,0,3,1,0,3
4416,1,0,3,1,0,3
4417,0,0,3,3,0,0
4418,1,0,1,1,0,3
4419,0,0,3,3,0,0
4420,2,0,1,1,0,3
4421,0,3,0,4,0,4
4422,1,0,3,1,0,3
4423,1,3,3,1,1,0
4424,0,3,1,0,2,3
4425,1,0,1,1,0,3
4426,0,3,3,2,0,3
4427,1,0,3,1,0,4
4428,0,0,0,2,0,0
4429,0,0,1,2,0,1
4430,0,0,0,3,0,3
4431,1,0,1,1,4,3
4432,3,2,1,0,4,3
4433,0,0,1,2,1,4
4434,1,2,3,1,0,3
4435,0,3,3,2,0,4
4436,3,3,1,2,4,0
4437,0,0,3,4,1,3
4438,0,2,3,3,0,4
4439,0,3,1,2,0,1
4440,0,2,1,0,2,0
4441,1,0,1,1,4,3
4442,0,2,1,3,0,1
4443,0,3,1,3,0,4
4444,0,0,3,4,1,3
4445,0,3,1,4,1,1
4446,3,3,1,0,0,1
4447,0,0,3,3,1,4
4448,0,0,1,2,1,1
4449,0,2,1,0,0,4
4450,0,2,0,2,0,3
