,fuelType_Clusters,tripsTaken_Clusters,dailyRate_Clusters,vehicleMake_Clusters,vehicleType_Clusters,vehicleAge_Clusters
4451,0,3,1,3,0,3
4452,0,2,1,0,2,4
4453,0,3,1,0,2,3
4454,0,0,1,0,0,0
4455,3,0,4,0,4,4
4456,0,2,1,0,2,4
4457,0,1,3,1,0,3
4458,2,3,1,1,0,0
4459,0,2,3,1,1,3
4460,0,0,1,2,0,0
4461,0,0,1,4,1,0
4462,1,3,1,1,0,3
4463,1,3,1,1,0,3
4464,1,1,3,1,1,0
4465,0,0,1,2,0,0
4466,1,0,1,0,0,0
4467,0,0,1,2,0,0
4468,0,0,3,3,1,4
4469,0,3,1,2,0,4
4470,0,0,3,2,0,0
4471,0,0,1,2,0,3
4472,1,2,3,1,0,3
4473,0,3,1,2,0,3
4474,0,0,3,3,0,4
4475,0,3,1,2,0,1
4476,0,3,1,2,0,1
4477,0,0,1,2,0,4
4478,1,0,3,1,0,3
4479,0,1,1,1,2,1
4480,0,3,1,1,1,1
4481,0,0,3,2,1,0
4482,0,3,1,2,1,1
4483,0,2,1,0,0,4
4484,0,0,3,1,1,3
4485,0,3,3,2,0,0
4486,0,0,3,2,0,1
4487,0,3,1,4,1,0
4488,0,2,1,3,0,0
4489,3,0,1,1,1,3
4490,1,2,3,1,0,3
4491,3,0,1,0,1,4
4492,1,0,3,1,0,0
4493,0,3,3,2,0,3
4494,0,0,3,3,0,3
4495,4,2,1,1,0,4
4496,1,3,3,1,0,0
4497,2,0,1,1,0,4
4498,2,0,1,0,0,3
4499,1,0,3,1,0,3
4500,0,0,1,0,1,4
4501,0,0,1,2,0,1
4502,0,0,1,1,0,0
4503,0,3,3,4,1,0
4504,1,3,3,1,0,3
4505,1,0,0,1,0,0
4506,0,0,1,0,1,1
4507,1,0,3,1,0,3
4508,0,0,3,0,3,4
4509,0,0,1,2,2,3
4510,0,3,1,1,3,3
4511,0,3,1,1,2,1
4512,0,0,3,4,1,0
4513,0,0,1,4,1,0
4514,0,0,3,2,0,4
4515,0,0,1,2,1,0
4516,0,0,1,0,3,0
4517,0,0,3,2,1,0
4518,0,0,1,4,1,4
4519,1,0,0,1,1,3
4520,1,0,3,1,0,3
4521,1,0,3,1,1,3
4522,0,0,1,1,1,0
4523,0,0,1,4,2,0
4524,0,2,3,4,1,3
4525,0,0,1,1,0,4
4526,0,3,1,0,2,1
4527,0,0,1,0,1,0
4528,1,0,3,1,0,3
4529,0,0,1,4,1,4
4530,0,3,1,4,2,0
4531,0,3,1,0,1,1
4532,0,0,3,4,1,4
4533,0,0,1,4,1,0
4534,0,0,3,2,1,0
4535,0,0,1,2,2,3
4536,1,0,3,1,0,0
4537,0,0,1,3,0,0
4538,0,0,1,4,1,3
4539,0,0,1,2,0,0
4540,0,3,1,1,1,4
4541,0,0,1,0,3,0
4542,0,3,1,4,1,3
4543,4,3,1,1,0,1
4544,0,3,3,4,0,0
4545,0,2,0,2,0,4
4546,4,0,3,0,3,3
4547,0,0,1,2,0,0
4548,0,3,3,0,1,0
4549,0,0,3,3,1,3
4550,4,0,3,3,3,3
4551,0,0,1,2,0,3
4552,0,2,1,4,1,4
4553,0,0,1,0,1,0
4554,0,0,1,1,2,4
4555,0,3,1,1,0,1
4556,0,0,1,0,3,0
4557,0,0,1,3,1,4
4558,0,3,1,0,0,4
4559,0,3,1,4,1,0
4560,0,0,3,2,1,0
4561,0,0,1,0,1,4
4562,1,0,3,1,0,3
4563,0,0,1,1,0,0
4564,0,3,1,4,0,4
4565,1,0,3,1,1,0
4566,0,0,3,2,0,3
4567,1,0,0,1,0,3
4568,4,0,3,3,3,3
4569,0,0,3,0,3,3
4570,0,0,3,1,3,1
4571,3,3,1,0,3,0
4572,0,1,1,2,0,4
4573,0,3,3,4,0,3
4574,0,0,3,0,1,3
4575,0,0,3,0,3,3
4576,0,0,1,0,1,3
4577,0,3,3,4,1,4
4578,0,0,3,0,3,0
4579,3,0,0,0,1,3
4580,0,0,1,4,1,0
4581,0,3,3,4,1,3
4582,0,0,3,4,1,3
4583,0,0,3,4,1,0
4584,0,3,1,3,1,1
4585,3,2,3,2,1,4
4586,0,0,3,4,1,3
4587,0,0,1,4,1,4
4588,0,0,3,1,1,0
4589,3,0,1,3,1,3
4590,0,0,3,4,1,4
4591,3,0,1,3,1,3
4592,0,0,1,1,1,4
4593,0,0,1,3,0,3
4594,0,0,1,3,0,3
4595,0,0,3,1,3,1
4596,0,0,1,0,1,0
4597,0,0,1,2,1,4
4598,0,0,1,4,0,1
4599,0,0,1,4,1,4
4600,0,0,1,0,1,3
4601,0,0,1,0,1,3
4602,3,0,1,2,1,3
4603,0,0,1,2,1,3
4604,0,2,1,2,0,3
4605,0,0,1,3,1,3
4606,0,0,1,0,1,3
4607,0,0,1,3,0,3
4608,0,0,3,1,2,0
4609,0,0,3,4,1,4
4610,0,0,1,3,1,3
4611,0,0,1,4,2,3
4612,0,0,3,4,1,3
4613,0,0,1,0,1,3
4614,0,0,1,1,3,4
4615,0,3,3,2,1,4
4616,0,0,1,1,3,4
4617,2,3,1,1,0,4
4618,3,0,1,1,4,3
4619,0,0,3,4,1,0
4620,0,0,1,4,2,3
4621,0,3,1,1,1,3
4622,0,3,1,4,1,4
4623,0,0,3,4,3,3
4624,3,0,1,4,2,3
4625,0,0,1,0,1,3
4626,3,0,1,4,2,3
4627,0,0,1,4,1,0
4628,0,3,1,1,1,4
4629,0,0,1,0,1,0
4630,0,0,1,2,0,1
4631,3,0,1,3,1,3
4632,0,0,0,3,0,0
4633,0,0,1,3,0,3
4634,0,2,3,3,1,1
4635,0,3,1,0,0,0
4636,0,0,1,0,3,3
4637,3,0,1,1,4,4
4638,0,0,3,0,3,0
4639,0,0,3,1,1,4
4640,0,3,1,0,0,0
4641,0,0,0,3,3,3
4642,0,3,1,1,3,1
4643,0,3,1,0,1,3
4644,3,0,1,2,2,4
4645,0,0,1,0,0,1
4646,0,2,3,0,0,0
4647,0,0,1,2,2,0
4648,0,0,1,3,3,4
4649,0,2,1,0,1,1
4650,0,0,1,2,1,1
4651,0,0,3,2,2,3
4652,0,3,1,0,1,3
4653,0,0,0,1,1,3
4654,0,0,1,4,0,3
4655,0,0,1,4,0,3
4656,0,0,1,4,1,1
4657,0,3,1,0,1,1
4658,0,3,1,2,1,3
4659,0,3,1,4,1,3
4660,0,2,1,1,0,0
4661,0,3,1,4,0,3
4662,4,0,3,3,3,0
4663,0,0,1,4,1,3
4664,3,0,1,2,1,3
4665,0,0,1,4,0,3
4666,0,0,1,2,1,3
4667,0,0,1,1,1,0
4668,0,3,1,0,1,1
4669,2,2,1,1,4,1
4670,1,1,3,1,0,0
4671,1,2,3,1,0,3
4672,1,0,0,1,1,0
4673,1,2,0,1,0,3
4674,1,3,3,1,0,3
4675,0,0,1,2,2,0
4676,2,2,0,3,0,0
4677,0,3,1,1,0,4
4678,1,3,3,1,0,4
4679,0,0,1,0,0,0
4680,1,3,0,1,0,3
4681,0,0,1,3,0,0
4682,1,3,3,1,0,3
4683,1,0,0,1,1,3
4684,0,2,3,0,3,3
4685,0,0,1,2,0,0
4686,0,0,3,2,0,0
4687,0,0,0,2,0,3
4688,0,0,0,2,0,0
4689,0,0,1,1,1,4
4690,0,3,3,3,0,3
4691,3,0,1,1,4,4
4692,0,0,1,0,0,0
4693,0,0,1,1,0,0
4694,0,2,3,3,0,3
4695,1,3,1,2,0,3
4696,0,0,1,4,0,1
4697,0,3,1,3,3,0
4698,0,0,0,4,0,0
4699,0,0,3,3,0,0
4700,0,3,1,2,0,4
4701,0,1,1,1,1,4
4702,1,0,3,1,4,4
4703,2,0,3,2,0,3
4704,0,0,0,2,0,3
4705,0,3,1,4,0,4
4706,0,0,3,2,1,0
4707,0,0,1,2,0,3
4708,1,0,1,3,0,3
4709,0,3,3,3,0,0
4710,0,0,1,0,0,0
4711,0,0,1,0,1,1
4712,0,0,1,0,0,3
4713,0,0,1,0,1,4
4714,0,0,1,2,0,3
4715,0,0,1,1,0,4
4716,0,0,1,0,0,0
4717,3,0,3,1,1,0
4718,1,0,1,2,0,0
4719,0,0,3,4,3,3
4720,3,0,1,2,0,0
4721,2,0,3,4,0,0
4722,3,0,1,0,1,3
4723,0,3,1,1,0,3
4724,2,2,1,0,0,4
4725,0,3,0,0,1,3
4726,0,0,3,2,0,0
4727,0,3,3,0,3,3
4728,0,3,1,2,1,0
4729,0,0,1,4,1,3
4730,2,0,4,2,0,3
4731,0,0,1,1,0,0
4732,3,2,1,4,1,4
4733,2,0,1,1,0,3
4734,0,0,1,1,0,3
4735,0,0,3,3,1,3
4736,0,3,3,0,1,3
4737,2,0,1,1,0,4
4738,0,3,1,2,0,4
4739,2,0,1,1,0,0
4740,0,0,1,0,0,0
4741,1,0,1,2,0,0
4742,0,0,1,3,0,4
4743,0,3,1,1,0,4
4744,0,2,1,0,0,3
4745,0,1,1,0,0,0
4746,0,3,1,4,0,0
4747,1,3,3,1,1,3
4748,0,1,3,2,0,0
4749,0,1,1,0,0,3
4750,0,3,3,2,0,3
4751,0,2,3,3,0,3
4752,0,3,3,4,0,4
4753,0,2,3,2,1,3
4754,0,2,1,4,0,0
4755,0,3,1,2,0,3
4756,0,0,3,2,1,3
4757,0,3,1,2,0,3
4758,1,0,3,1,0,3
4759,0,3,1,3,0,3
4760,0,3,1,3,0,3
4761,0,2,1,4,1,3
4762,0,0,1,0,0,3
4763,3,1,1,0,4,3
4764,1,0,3,1,4,3
4765,0,3,1,3,0,3
4766,0,3,3,4,0,0
4767,0,0,1,2,0,0
4768,0,1,1,0,0,0
4769,0,3,1,2,0,3
4770,1,3,3,1,0,3
4771,0,0,1,3,0,3
4772,2,0,1,0,0,3
4773,0,0,1,2,0,0
4774,1,0,1,1,0,3
4775,0,0,1,4,1,3
4776,3,0,3,3,4,3
4777,0,2,0,3,1,3
4778,0,0,1,3,0,0
4779,0,0,0,3,0,3
4780,0,0,3,3,0,0
4781,1,3,1,1,0,3
4782,0,1,1,4,1,3
4783,1,0,1,1,0,3
4784,0,0,1,0,0,3
4785,0,3,1,0,0,3
4786,1,3,3,1,0,3
4787,0,2,4,0,0,0
4788,1,0,1,1,4,3
4789,0,3,1,3,1,1
4790,3,3,1,4,1,0
4791,3,3,1,2,2,3
4792,0,3,0,2,0,4
4793,0,3,1,2,0,3
4794,2,0,1,3,1,3
4795,0,3,3,2,0,0
4796,1,0,1,2,4,3
4797,0,0,1,4,1,0
4798,0,0,1,2,0,4
4799,1,3,3,1,0,0
4800,0,3,3,2,0,0
4801,0,0,1,3,0,1
4802,0,0,1,4,1,3
4803,3,0,3,3,1,0
4804,0,2,1,0,1,0
4805,1,0,3,1,0,3
4806,0,0,1,0,1,0
4807,2,0,1,2,0,3
4808,2,0,1,0,0,3
4809,0,3,1,2,0,3
4810,3,3,1,0,2,1
4811,1,2,3,1,0,3
4812,0,0,3,0,0,3
4813,0,3,3,2,1,3
4814,0,3,1,3,0,1
4815,1,3,3,1,0,3
4816,0,3,1,2,2,3
4817,0,2,0,2,0,0
4818,0,0,1,3,1,3
4819,1,0,0,1,1,3
4820,0,0,1,3,0,3
4821,0,0,1,4,1,4
4822,0,0,0,3,1,3
4823,1,0,3,1,0,0
4824,1,2,3,1,1,3
4825,0,0,1,0,0,3
4826,0,0,1,1,0,0
4827,0,0,1,3,0,0
4828,0,0,1,1,0,3
4829,0,0,1,3,0,3
4830,0,0,0,3,0,0
4831,2,0,1,1,4,4
4832,3,3,1,0,1,4
4833,0,0,1,3,0,0
4834,0,0,1,2,0,0
4835,3,1,1,2,4,0
4836,3,0,1,3,0,1
4837,0,0,1,4,1,1
4838,0,3,1,0,0,0
4839,1,0,0,1,0,0
4840,0,3,0,3,1,0
4841,4,0,1,1,0,0
4842,2,1,0,2,0,0
4843,0,0,1,2,1,0
4844,0,3,1,0,3,3
4845,2,3,1,1,0,4
4846,0,3,1,1,1,4
4847,0,3,1,4,1,0
4848,1,3,3,1,0,3
4849,0,3,0,2,0,0
4850,1,0,3,1,0,3
4851,0,3,1,3,0,0
4852,0,0,1,3,0,3
4853,2,0,1,0,0,3
4854,3,0,1,3,1,0
4855,0,0,1,0,0,0
4856,3,2,1,0,4,0
4857,0,0,4,2,0,1
4858,1,0,1,2,4,3
4859,0,0,1,2,0,3
4860,0,0,4,3,1,0
4861,0,0,1,4,1,0
4862,0,0,1,2,0,3
4863,0,3,1,0,0,0
4864,0,0,0,3,0,4
4865,1,0,0,1,4,0
4866,0,0,2,4,0,0
4867,0,3,1,4,1,0
4868,0,0,1,3,1,3
4869,0,0,1,1,2,0
4870,0,1,1,0,0,4
4871,0,2,1,2,0,0
4872,0,2,1,2,0,4
4873,0,0,1,0,3,3
4874,0,0,1,3,1,4
4875,0,3,1,2,0,0
4876,1,0,3,1,0,3
4877,0,0,1,4,0,1
4878,0,2,1,3,0,1
4879,0,3,1,0,0,4
4880,0,2,1,0,0,0
4881,0,0,0,2,0,0
4882,0,0,1,4,1,0
4883,0,3,1,0,0,4
4884,0,0,1,0,0,0
4885,0,0,1,4,0,3
4886,3,3,1,4,4,3
4887,0,3,1,2,0,4
4888,0,2,1,4,0,0
4889,3,3,1,4,0,4
4890,0,3,1,2,0,1
4891,0,3,1,2,0,4
4892,0,3,1,2,2,1
4893,0,3,1,2,0,1
4894,0,2,1,2,2,1
4895,3,3,1,1,1,1
4896,0,0,1,0,0,1
4897,0,0,1,1,0,1
4898,0,0,1,2,0,4
4899,0,3,1,2,0,4
4900,1,0,0,1,0,3
4901,1,2,3,1,0,3
4902,0,0,3,3,0,0
4903,3,0,3,4,4,3
4904,0,0,3,0,1,0
4905,0,0,3,4,1,3
4906,0,0,1,0,2,0
4907,0,3,1,0,1,4
4908,0,0,3,2,1,3
4909,0,0,3,3,0,0
4910,0,0,1,0,1,3
4911,0,0,3,2,0,3
4912,0,0,1,1,0,4
4913,0,2,1,2,1,0
4914,0,0,1,2,2,4
4915,0,2,1,0,3,1
4916,0,3,1,2,0,3
4917,0,2,1,4,1,3
4918,0,0,1,2,0,4
4919,3,0,1,4,4,1
4920,2,2,1,1,0,1
4921,1,2,3,1,0,3
4922,0,2,1,1,0,1
4923,3,1,1,2,0,1
4924,1,3,3,1,0,3
4925,2,3,1,1,0,1
4926,2,2,1,1,0,1
4927,0,0,1,0,0,0
4928,3,0,1,0,4,0
4929,0,2,3,0,0,0
4930,0,0,1,3,0,4
4931,0,3,3,2,1,0
4932,0,0,3,3,0,0
4933,3,3,1,2,2,1
4934,0,2,1,0,0,0
4935,0,0,3,3,0,1
4936,0,0,1,1,0,0
4937,3,0,0,2,4,0
4938,0,3,1,1,1,3
4939,4,0,3,3,1,4
4940,0,0,1,0,0,3
4941,0,0,1,4,1,3
4942,0,0,3,4,1,3
4943,0,0,1,2,0,1
4944,0,3,1,4,3,3
4945,0,0,1,2,0,0
4946,0,0,1,3,0,1
4947,3,3,1,0,4,4
4948,0,0,1,0,0,3
4949,0,0,1,3,0,4
4950,0,0,3,0,0,0
4951,0,0,3,2,0,0
4952,0,0,3,0,0,3
4953,0,0,3,4,1,3
4954,0,0,3,3,1,0
4955,1,0,3,1,0,3
4956,0,0,1,3,0,4
4957,3,0,1,2,2,4
4958,0,2,3,3,0,1
4959,3,0,1,2,4,4
4960,0,0,1,1,3,3
4961,0,0,1,2,0,4
4962,0,0,3,3,0,0
4963,0,0,3,2,0,0
4964,0,0,1,2,0,4
4965,0,1,3,4,0,4
4966,0,0,3,4,1,3
4967,0,2,3,4,0,0
4968,0,3,3,3,0,0
4969,1,0,3,1,4,0
4970,0,1,1,4,1,3
4971,0,0,3,2,0,0
4972,0,0,1,3,1,4
4973,0,0,1,1,0,3
4974,0,3,1,1,1,3
4975,0,1,1,2,1,3
4976,0,3,3,2,0,0
4977,0,0,1,4,0,3
4978,1,0,3,1,0,3
4979,0,0,3,2,3,3
4980,4,3,1,1,0,4
4981,0,0,3,3,0,3
4982,0,3,0,0,0,2
4983,0,3,1,2,0,4
4984,3,0,1,1,4,1
4985,0,0,3,0,0,3
4986,0,0,1,2,1,0
4987,0,0,1,3,0,0
4988,3,0,1,0,4,4
4989,0,3,1,3,1,0
4990,0,3,3,4,0,0
4991,2,3,4,2,0,0
4992,0,0,1,2,0,0
4993,0,0,3,3,1,0
4994,0,0,3,2,0,1
4995,0,0,0,3,0,3
4996,0,0,1,0,0,3
4997,1,2,0,1,1,0
4998,3,0,1,3,1,1
4999,0,0,3,2,0,3
5000,3,3,0,3,4,0
5001,0,3,3,2,0,3
5002,0,3,1,3,0,1
5003,3,3,1,4,1,3
5004,0,0,3,3,1,0
5005,0,0,1,1,0,3
5006,0,0,1,3,0,0
5007,0,0,3,3,1,1
5008,0,0,1,2,0,4
5009,3,0,1,3,4,4
5010,0,3,0,2,0,3
5011,0,0,4,3,1,3
5012,1,0,3,1,0,4
5013,0,0,3,4,1,0
5014,0,0,1,0,0,3
5015,0,1,3,4,1,0
5016,0,3,1,4,1,3
5017,0,3,1,3,0,3
5018,1,3,0,1,0,4
5019,0,3,1,0,0,3
5020,0,0,1,1,0,3
5021,0,0,3,4,1,4
5022,3,0,1,3,4,4
5023,0,3,1,0,0,4
5024,0,0,3,2,0,0
5025,0,0,3,0,3,0
5026,0,0,1,0,1,0
5027,2,0,0,2,0,0
5028,0,0,3,0,0,3
5029,0,0,3,4,3,3
5030,0,3,3,4,1,3
5031,2,0,1,0,0,0
5032,0,0,1,2,0,0
5033,0,0,3,2,1,0
5034,0,3,1,2,0,0
5035,0,0,3,4,0,3
5036,0,0,1,2,0,0
5037,0,0,1,0,0,4
5038,0,3,1,0,0,4
5039,0,2,1,3,1,4
5040,0,0,0,3,0,0
5041,1,0,3,1,0,3
5042,1,0,3,1,0,3
5043,4,0,1,3,3,0
5044,1,3,3,1,0,3
5045,0,0,1,2,3,3
5046,0,0,3,4,1,0
5047,1,0,0,1,0,3
5048,0,0,1,0,3,3
5049,0,0,3,3,0,1
5050,1,3,3,1,0,3
5051,0,3,1,3,0,0
5052,1,0,3,1,0,4
5053,1,0,3,1,0,4
5054,0,2,1,0,0,1
5055,0,0,3,2,1,3
5056,0,2,1,2,0,1
5057,0,3,1,2,1,0
5058,1,0,3,1,1,3
5059,0,0,1,2,0,0
5060,0,2,1,0,0,0
5061,1,0,3,1,0,3
5062,0,3,1,2,1,1
5063,3,3,1,2,0,1
5064,0,3,1,2,0,4
5065,3,0,3,3,4,4
5066,0,0,0,2,0,4
5067,0,0,1,4,0,1
5068,3,3,1,0,0,1
5069,0,0,1,0,3,4
5070,0,3,1,4,0,0
5071,3,0,1,2,3,1
5072,0,0,1,4,1,0
5073,0,0,1,4,1,1
5074,0,0,1,2,1,1
5075,0,0,1,1,1,1
5076,3,2,1,2,1,1
5077,1,0,3,1,0,4
5078,0,2,1,0,0,1
5079,0,0,0,4,0,0
5080,0,2,1,1,0,1
5081,0,0,1,0,0,0
5082,0,0,3,4,1,4
5083,0,0,1,4,1,0
5084,0,3,1,2,0,4
5085,3,0,1,2,3,3
5086,3,0,1,2,4,4
5087,0,0,1,2,3,4
5088,0,0,1,1,0,4
5089,3,0,1,2,1,0
5090,0,3,3,3,0,4
5091,3,0,1,2,0,1
5092,0,0,1,2,0,1
5093,0,3,1,2,0,1
5094,0,0,1,3,0,0
5095,0,3,3,2,0,0
5096,0,0,0,4,1,0
5097,0,0,3,2,1,3
5098,0,0,3,0,3,0
5099,0,0,3,3,2,0
5100,0,0,3,3,2,0
5101,0,3,1,2,0,1
5102,0,1,3,2,0,1
5103,0,0,1,2,1,1
5104,0,2,3,2,0,1
5105,0,0,1,1,1,3
5106,0,0,1,1,1,0
5107,0,1,1,1,1,0
5108,0,2,1,1,1,0
5109,0,0,1,3,1,3
5110,3,3,1,3,1,3
5111,0,0,1,4,1,0
5112,0,0,1,4,1,0
5113,0,2,1,3,0,4
5114,2,3,1,1,0,4
5115,0,2,3,4,1,0
5116,0,0,1,0,1,4
5117,0,0,3,3,3,0
5118,0,0,1,1,1,4
5119,3,3,1,1,1,4
5120,0,0,1,3,3,0
5121,0,0,1,4,1,0
5122,0,0,1,0,1,0
5123,0,3,1,0,1,1
5124,0,0,1,0,1,4
5125,2,0,1,4,0,0
5126,0,0,3,2,0,0
5127,4,0,3,2,1,0
5128,0,0,3,0,3,0
5129,0,0,1,4,1,0
5130,1,0,0,1,0,3
5131,3,0,1,2,1,4
5132,0,0,3,0,1,0
5133,2,0,3,2,1,1
5134,0,2,1,2,1,1
5135,0,0,3,0,1,3
5136,0,0,3,2,3,1
5137,0,0,3,0,2,4
5138,0,0,3,2,3,1
5139,0,0,1,0,0,3
5140,2,3,1,4,1,1
5141,0,0,3,4,1,0
5142,0,0,3,3,1,0
5143,3,3,1,1,3,1
5144,0,0,3,2,0,3
5145,0,0,1,3,0,0
5146,0,2,3,2,0,3
5147,0,3,1,3,0,0
5148,0,0,1,0,0,4
5149,3,0,1,3,0,1
5150,2,3,1,1,0,1
5151,0,0,4,4,0,1
5152,0,3,1,0,0,1
5153,0,3,1,0,0,0
5154,1,3,0,1,1,3
5155,1,3,3,1,0,3
5156,3,3,1,4,0,1
5157,0,2,1,0,0,0
5158,4,3,3,4,1,3
5159,0,3,1,0,1,0
5160,0,3,3,4,1,3
5161,0,2,1,0,0,3
5162,0,0,3,4,1,3
5163,0,3,1,2,0,4
5164,0,3,1,2,1,4
5165,0,0,1,0,2,3
5166,0,3,3,4,1,3
5167,0,3,1,2,1,3
5168,0,0,3,4,1,3
5169,0,0,1,2,1,3
5170,2,2,1,1,0,4
5171,3,3,1,4,1,1
5172,0,3,1,2,0,3
5173,0,3,1,4,1,4
5174,0,3,1,0,2,1
5175,2,3,0,2,0,0
5176,0,0,3,4,1,3
5177,0,3,1,2,0,3
5178,0,3,1,0,0,0
5179,0,2,1,2,0,0
5180,2,2,1,1,0,4
5181,0,4,1,4,1,1
5182,1,3,0,1,1,3
5183,1,0,3,1,0,3
5184,2,0,3,2,0,0
5185,3,3,1,0,0,0
5186,3,0,1,2,1,0
5187,3,0,1,0,1,4
5188,0,0,3,4,3,3
5189,0,2,3,2,0,0
5190,0,0,3,4,3,3
5191,2,1,1,1,0,1
5192,0,3,3,2,0,3
5193,0,0,1,0,0,3
5194,1,0,3,1,0,3
5195,0,0,1,0,0,0
5196,1,3,3,1,0,3
5197,0,0,1,0,0,0
5198,0,3,1,2,1,1
5199,0,0,1,2,1,0
5200,0,4,1,4,1,1
5201,0,2,3,4,1,0
5202,0,3,1,4,1,0
5203,0,0,1,0,0,0
5204,0,0,3,4,1,3
5205,0,0,1,2,0,1
5206,0,1,1,4,1,1
5207,0,0,1,2,1,0
5208,1,3,3,1,0,3
5209,0,0,3,2,0,0
5210,0,1,1,1,3,1
5211,0,3,1,0,1,0
5212,0,0,3,4,1,3
5213,0,2,1,0,0,3
5214,0,3,1,3,1,4
5215,0,0,3,4,1,3
5216,1,3,3,1,0,3
5217,0,1,1,3,0,0
5218,0,3,1,4,1,0
5219,0,0,1,0,0,4
5220,0,0,1,2,0,0
5221,0,3,1,1,0,0
5222,0,0,1,2,3,0
5223,0,0,3,3,0,3
5224,3,2,1,1,3,1
5225,0,0,1,2,2,0
5226,1,0,1,1,0,3
5227,0,0,1,4,1,4
5228,3,0,1,4,1,1
5229,0,0,1,3,1,0
5230,0,3,1,4,0,4
5231,0,2,1,4,1,1
5232,0,3,1,0,0,0
5233,0,0,1,3,1,0
5234,0,0,1,4,1,1
5235,0,0,3,2,1,0
5236,0,0,1,2,0,1
5237,0,0,1,4,1,3
5238,0,0,1,3,0,3
5239,0,0,1,3,0,3
5240,0,0,0,0,0,2
5241,0,0,1,0,0,0
5242,0,2,3,2,0,0
5243,3,3,1,4,1,0
5244,0,2,1,1,0,4
5245,0,0,1,1,0,4
5246,0,3,1,1,1,1
5247,0,0,1,1,0,1
5248,0,2,1,0,0,3
5249,0,3,1,1,0,1
5250,0,0,3,2,3,3
5251,2,0,4,2,0,0
5252,0,3,3,2,1,4
5253,0,0,1,1,3,3
5254,0,0,1,1,1,4
5255,0,0,1,1,2,0
5256,0,0,1,0,1,4
5257,0,0,1,2,1,1
5258,0,2,1,4,1,1
5259,0,3,1,0,0,0
5260,0,0,1,4,1,4
5261,0,0,1,0,2,3
5262,0,3,1,0,0,0
5263,0,0,1,0,2,1
5264,3,2,1,4,1,3
5265,0,0,1,1,0,0
5266,0,2,1,1,0,4
5267,0,0,3,3,0,1
5268,1,3,3,1,0,3
5269,0,0,1,3,1,0
5270,0,0,1,4,1,1
5271,0,0,1,1,0,1
5272,0,0,3,2,0,3
5273,1,0,1,3,0,0
5274,0,0,3,3,0,0
5275,0,1,1,4,1,4
5276,0,3,1,1,0,4
5277,2,0,1,4,0,1
5278,0,0,1,0,0,4
5279,0,3,1,1,1,3
5280,3,3,3,2,4,3
5281,0,3,3,2,0,0
5282,0,3,1,4,1,0
5283,0,0,1,1,3,4
5284,0,3,1,0,1,3
5285,0,3,1,0,1,3
5286,0,0,1,0,0,4
5287,3,1,3,2,4,3
5288,0,0,3,2,0,0
5289,2,2,1,1,0,1
5290,0,0,1,1,2,1
5291,0,0,1,1,3,0
5292,3,3,1,2,4,1
5293,0,3,1,0,0,0
5294,0,3,1,2,2,1
5295,2,0,1,2,2,3
5296,0,0,1,3,1,1
5297,0,0,3,0,1,1
5298,0,3,3,4,1,4
5299,0,0,1,3,1,1
5300,0,3,1,1,0,0
5301,0,0,3,0,2,4
5302,0,0,1,4,0,1
5303,0,0,1,2,0,1
5304,0,0,3,3,0,3
5305,3,0,1,1,2,1
5306,3,2,1,0,2,1
5307,2,3,1,0,0,0
5308,1,0,1,3,0,3
5309,0,4,1,2,0,3
5310,0,3,1,2,0,4
5311,0,0,1,2,0,4
5312,0,0,1,4,0,4
5313,0,0,1,0,0,3
5314,0,2,1,4,1,4
5315,0,0,1,2,2,4
5316,0,3,1,4,1,0
5317,0,3,1,3,0,1
5318,0,0,1,3,1,0
5319,0,0,1,0,3,0
5320,0,0,1,0,3,0
5321,0,2,1,0,0,0
5322,0,0,1,2,1,1
5323,0,0,1,0,3,0
5324,0,3,1,4,0,1
5325,0,0,1,3,1,4
5326,0,3,1,2,0,0
5327,2,0,1,4,0,1
5328,0,0,1,1,0,4
5329,0,0,1,1,0,4
